Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,2262,0,120.0,172.7599477452465,51.623499995912425,841.9743999984348,305926.8633952255,19.0535230080656,0.0,120,180,220,240,330,380,530,580,770,840,840
POST,/api/customer/owners,558,0,49,42.922262545064484,2.909800001361873,403.37710000312654,145.49462365591398,4.7002059409817,0.0,50,54,56,59,72,120,150,260,400,400,400
GET,/api/customer/owners/[id],1699,0,4,15.327463449125457,2.2187999929883517,408.4794000009424,310.5503237198352,14.311200526394101,0.0,4,6,8,10,31,77,120,210,400,410,410
GET,/api/vet/vets,1132,0,5,6.009684452322872,3.2643999948049895,42.06420000264188,653.0,9.53518481217076,0.0,5,6,6,6,8,10,15,24,41,42,42
,Aggregated,5651,0,21,79.20331755441288,2.2187999929883517,841.9743999984348,122695.90727304902,47.60011428761216,0.0,21,93,110,130,230,310,390,490,740,840,840
