Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,1862,1842,3,711.6453658968979,1.3920000001235167,10495.52230000063,8093.251879699248,15.671442202760877,15.503113070615218,3,4,4,5,7,10000,10000,10000,10000,10000,10000
POST,/api/customer/owners,451,439,51,593.3007348115232,1.6372000000046683,10499.286700000084,56.45454545454545,3.795821929884616,3.6948244505972205,51,53,54,55,60,5800,10000,10000,10000,10000,10000
GET,/api/customer/owners/[id],1413,1385,3,603.1977946213887,1.4177000002746354,10509.048500000063,152.83864118895966,11.892453186090826,11.656792401086904,3,4,4,5,7,10000,10000,10000,11000,11000,11000
GET,/api/vet/vets,959,883,3,4.584172471310368,1.3917999995101127,280.34110000044166,179.73409801876954,8.071381886384362,7.431731184230856,3,4,4,5,6,7,18,22,280,280,280
,Aggregated,4685,4549,3,522.8125950693768,1.3917999995101127,10509.048500000063,3304.8926360725723,39.43109920512068,38.2864611065302,3,4,5,6,51,4700,10000,10000,10000,11000,11000
