Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,4212,4172,3,282.3567923076945,1.1033999981009401,10461.372300000221,4021.7965337132005,35.477112886288175,35.14019823399674,3,4,4,4,6,28,10000,10000,10000,10000,10000
POST,/api/customer/owners,1063,1040,51,313.00852718737565,1.62570000247797,10503.781600004004,55.99717779868297,8.953506884644902,8.759780959577327,51,53,54,55,61,64,10000,10000,10000,11000,11000
GET,/api/customer/owners/[id],3149,3093,3,308.73418545560844,1.1548000038601458,10462.593200005358,152.5874880914576,26.523606001643273,26.051925488435263,3,4,4,5,6,27,10000,10000,10000,10000,10000
GET,/api/vet/vets,2070,1987,3,3.833989372029411,1.0295999964000657,50.26980000548065,159.6096618357488,17.435333256081794,16.736235352577065,3,4,4,4,5,7,12,32,50,50,50
,Aggregated,10494,10292,3,238.43674305317288,1.0295999964000657,10503.781600004004,1697.1814370116258,88.38955902865814,86.6881400345864,3,4,5,6,48,54,8100,10000,10000,10000,11000
