Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,2328,0,76,90.8357444587946,37.6204999993206,366.67060000036145,222858.95919243986,19.601858296708485,0.0,76,86,94,100,160,200,240,270,350,370,370
POST,/api/customer/owners,560,0,49,38.48128142844871,2.806199998303782,159.50729999894975,145.62321428571428,4.715223645256337,0.0,49,53,55,57,62,66,80,120,160,160,160
GET,/api/customer/owners/[id],1696,0,4,7.860083903435808,2.241000001959037,177.02339999959804,310.2329009433962,14.280391611347763,0.0,4,5,6,7,9,23,69,94,160,180,180
GET,/api/vet/vets,1155,0,5,6.2694877920986265,3.3031999992090277,43.82869999972172,653.0,9.725148768341194,0.0,5,6,7,7,8,10,14,31,42,44,44
,Aggregated,5739,0,11,44.18663380381707,2.241000001959037,366.67060000036145,90639.06185746645,48.32262232165378,0.0,11,61,71,77,96,150,200,240,330,370,370
