Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,1086,0,220.0,258.35557348065953,107.8559999996287,677.4674999996932,534049.0893186004,9.230529584113125,0.0,220,290,320,350,410,480,580,600,660,680,680
POST,/api/customer/owners,293,0,49,40.432866552893614,2.8807999997297884,206.29529999951046,145.7098976109215,2.4903730830065793,0.0,49,53,56,58,67,97,140,140,210,210,210
GET,/api/customer/owners/[id],778,0,4,10.836655141406306,2.4752999997872394,118.42080000042188,307.12339331619535,6.612662998563546,0.0,4,5,7,8,21,65,98,110,120,120,120
GET,/api/vet/vets,592,0,4,4.996856081043682,2.7019999997719424,30.56930000002467,653.0,5.031743567030358,0.0,4,5,5,5,6,10,16,17,31,31,31
,Aggregated,2749,0,16,110.51656573298888,2.4752999997872394,677.4674999996932,211220.63368497635,23.365309232713606,0.0,16,160,190,220,320,380,480,550,650,680,680
