Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,1771,1726,3,749.8085494635102,1.126700000895653,10402.901000001293,17058.714850367025,14.901135658388071,14.522507140811864,3,4,5,5,23,10000,10000,10000,10000,10000,10000
POST,/api/customer/owners,451,432,51,728.6881263855014,1.5816999948583543,10438.92020000203,57.87361419068736,3.7946991428193226,3.634833768731591,51,53,54,54,62,10000,10000,10000,10000,10000,10000
GET,/api/customer/owners/[id],1424,1363,3,756.773452949427,1.217900004121475,10394.053600000916,156.78441011235955,11.98148908952265,11.468237099030459,3,4,5,5,22,10000,10000,10000,10000,10000,10000
GET,/api/vet/vets,892,819,3,3.8114772419513865,1.2256999980309047,27.957100006460678,181.06502242152467,7.505258615066155,6.891039019886974,3,4,4,4,5,6,19,24,28,28,28
,Aggregated,4538,4340,3,603.2601412074813,1.126700000895653,10438.92020000203,6747.874834728956,38.1825825057962,36.516617028460885,3,4,5,6,52,9500,10000,10000,10000,10000,10000
