Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,3718,3639,3,663.8732547605598,1.1629999935394153,10457.622199995967,7787.970952124799,31.30342000716659,30.63828547769748,3,4,4,5,7,10000,10000,10000,10000,10000,10000
POST,/api/customer/owners,944,922,51,822.318783792255,1.6843999983393587,10478.222099998675,56.11546610169491,7.947936655934713,7.7627093186142,51,53,55,56,64,10000,10000,10000,10000,10000,10000
GET,/api/customer/owners/[id],2796,2720,3,602.6398012159613,1.2344999995548278,10453.9036999995,153.80507868383404,23.54071068855239,22.900834432354255,3,4,4,5,7,8600,10000,10000,10000,10000,10000
GET,/api/vet/vets,1831,1677,3,4.191127307501469,1.2046999981976114,59.63070000143489,182.23102129983616,15.415966119720824,14.119374758477239,3,4,4,5,6,7,13,34,59,60,60
,Aggregated,9289,8958,3,531.5108764559718,1.1629999935394153,10478.222099998675,3205.119280869846,78.20803347137452,75.42120398714317,3,4,5,6,52,5200,10000,10000,10000,10000,10000
