Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,1141,0,130.0,140.42418501315694,69.80429999930493,349.06729999966046,371013.3900087642,9.618430060701936,0.0,130,140,150,160,230,250,280,300,350,350,350
POST,/api/customer/owners,272,0,48,36.29913750000255,2.9525999998440966,138.4572000006301,146.32720588235293,2.292912336994677,0.0,48,52,54,55,62,69,100,130,140,140,140
GET,/api/customer/owners/[id],836,0,4,7.579873205743112,2.1360999999160413,109.368500000528,309.8444976076555,7.047333506351287,0.0,4,5,6,7,11,20,65,98,110,110,110
GET,/api/vet/vets,604,0,5,5.322771192053527,3.019000000676897,21.23310000024503,653.0,5.0916141600911216,0.0,5,5,6,6,7,8,12,14,21,21,21
,Aggregated,2853,0,10,62.96848520855733,2.1360999999160413,349.06729999966046,148622.33473536628,24.05029006413902,0.0,10,97,120,130,150,220,250,280,330,350,350
