Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,4275,4242,3,279.51561202334443,1.1076999944634736,10465.491100003419,3494.0472514619883,35.996205780022365,35.71834033189588,3,4,4,4,6,11,10000,10000,10000,10000,10000
POST,/api/customer/owners,1022,1009,51,293.2928343444507,1.62570000247797,10507.236699995701,55.16438356164384,8.6054087268264,8.495946580594753,51,53,54,55,60,65,7800,10000,11000,11000,11000
GET,/api/customer/owners/[id],3161,3129,3,269.94787624164036,1.1991999999736436,10456.515200006834,152.11293894337234,26.616141864479697,26.34669658144795,3,4,4,4,6,11,10000,10000,10000,10000,10000
GET,/api/vet/vets,2114,2058,3,4.00447043510095,1.17859999591019,43.51100000349106,153.23888363292338,17.800229010284745,17.328699764979188,3,4,4,4,6,7,28,33,43,44,44
,Aggregated,10572,10438,3,222.8949305145158,1.1076999944634736,10507.236699995701,1494.3441165342415,89.01798538161322,87.88968325891777,3,4,5,5,47,53,6200,10000,10000,11000,11000
