Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,1813,0,970.0,944.087701820276,97.51669999968726,3323.9713000002666,466126.16822945396,15.269803502840993,0.0,970,1200,1300,1400,1600,1900,2200,2400,3300,3300,3300
POST,/api/customer/owners,479,0,380.0,429.76490396651496,2.719199997955002,1769.8890999963623,146.66388308977037,4.034327566387664,0.0,380,600,690,740,920,1100,1500,1600,1800,1800,1800
GET,/api/customer/owners/[id],1382,0,320.0,385.956765195359,2.7686999965226278,1823.2494999974733,313.6360347322721,11.63975093266754,0.0,320,520,630,680,860,1100,1400,1600,1800,1800,1800
GET,/api/vet/vets,925,0,5,6.405558594560716,3.236999997170642,35.7406000039191,653.0,7.790716072878058,0.0,5,6,7,7,8,12,21,26,36,36,36
,Aggregated,4599,0,360.0,534.2043452054974,2.719199997955002,3323.9713000002666,183995.31746031746,38.734598074774254,0.0,360,700,900,1100,1300,1600,1900,2100,2500,3300,3300
