Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,1389,1178,4,1741.2885131750033,1.3035000010859221,10378.713699996297,94850.88912886969,11.688664792596285,9.91306488529764,4,6,10,2600,9100,10000,10000,10000,10000,10000,10000
POST,/api/customer/owners,373,298,52,1515.3537887400123,2.3357000027317554,10414.379400004691,72.69436997319035,3.138856708163005,2.50771930035543,52,54,57,66,7900,9400,10000,10000,10000,10000,10000
GET,/api/customer/owners/[id],1048,837,4,1343.471127099229,1.3218999956734478,10374.81359999947,183.39408396946564,8.819093378431178,7.0434934711325345,4,5,7,28,6700,8700,10000,10000,10000,10000,10000
GET,/api/vet/vets,741,573,4,4.834689743510182,1.4924999995855615,33.90420000505401,255.5344129554656,6.235637589138839,4.821889795649871,4,4,5,5,6,8,25,28,34,34,34
,Aggregated,3551,2886,4,1237.7969457336076,1.3035000010859221,10414.379400004691,37216.71303858068,29.882252468329305,24.286167452435475,4,6,28,52,7000,9400,10000,10000,10000,10000,10000
