Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/customer/owners,2345,0,44,49.88774179107026,20.05959999951301,302.65560000407277,138420.41918976547,19.754753862094184,0.0,44,50,54,57,66,100,200,230,300,300,300
POST,/api/customer/owners,592,0,53,49.730118749782896,3.4435999987181276,212.807600000815,145.09966216216216,4.987127627445525,0.0,53,55,57,59,62,66,74,96,210,210,210
GET,/api/customer/owners/[id],1701,0,5,7.172882892383553,2.861100001609884,213.81190000101924,310.74838330393885,14.329567726832495,0.0,5,6,6,7,8,11,41,72,110,210,210
GET,/api/vet/vets,1142,0,8,10.321768651391325,3.9704000009805895,319.57660000625765,653.0,9.620438767808766,0.0,8,9,10,11,13,16,28,68,310,320,320
,Aggregated,5780,0,22,29.48365370238141,2.861100001609884,319.57660000625765,56393.787370242215,48.69188798418097,0.0,22,39,48,51,58,67,110,190,300,320,320
